subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
47663835,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663837,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663837,15643,T3,dropdown_reducer,[{'18': 4}],3.4.4
47663837,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47663837,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663838,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'for-and-about-women': 1}]",3.4.4
47663838,15643,T3,dropdown_reducer,[{'4': 5}],3.4.4
47663838,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47663838,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663840,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663840,15643,T3,dropdown_reducer,[{'21': 5}],3.4.4
47663840,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663840,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663841,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, 'None': 3}]",3.4.4
47663841,15643,T3,dropdown_reducer,[{'21': 5}],3.4.4
47663841,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663841,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663842,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 6, 'None': 1}]",3.4.4
47663842,15643,T3,dropdown_reducer,[{'7': 7}],3.4.4
47663842,15643,T4,dropdown_reducer,[{'5': 7}],3.4.4
47663842,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663844,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, 'for-and-about-women': 1, 'None': 1}]",3.4.4
47663844,15643,T3,dropdown_reducer,[{'16': 4}],3.4.4
47663844,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47663844,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663845,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663845,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47663845,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663845,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663847,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663847,15643,T3,dropdown_reducer,[{'19': 6}],3.4.4
47663847,15643,T4,dropdown_reducer,[{'3': 6}],3.4.4
47663847,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663848,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663848,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47663848,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47663848,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663850,15643,T1,dropdown_reducer,"[{'for-and-about-women': 1, '5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47663850,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47663850,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47663850,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663851,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 5}]",3.4.4
47663851,15643,T3,dropdown_reducer,[{'26': 6}],3.4.4
47663851,15643,T4,dropdown_reducer,[{'2': 6}],3.4.4
47663851,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663853,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663853,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47663853,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47663853,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663854,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663854,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47663854,15643,T4,dropdown_reducer,[{'2': 4}],3.4.4
47663854,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663856,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47663856,15643,T3,dropdown_reducer,[{'5': 3}],3.4.4
47663856,15643,T4,dropdown_reducer,[{'2': 3}],3.4.4
47663856,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47663857,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663857,15643,T3,dropdown_reducer,[{'29': 5}],3.4.4
47663857,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47663857,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663858,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663858,15643,T3,dropdown_reducer,[{'22': 5}],3.4.4
47663858,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47663858,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663860,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663860,15643,T3,dropdown_reducer,[{'22': 4}],3.4.4
47663860,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663860,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663862,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663862,15643,T3,dropdown_reducer,[{'8': 6}],3.4.4
47663862,15643,T4,dropdown_reducer,[{'1': 6}],3.4.4
47663862,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663863,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663863,15643,T3,dropdown_reducer,[{'9': 5}],3.4.4
47663863,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47663863,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663864,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663864,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47663864,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663864,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663866,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663866,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47663866,15643,T4,dropdown_reducer,[{'3': 4}],3.4.4
47663866,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663868,15643,T1,dropdown_reducer,"[{'4d3e231d63e6a': 4, 'None': 1}]",3.4.4
47663868,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47663868,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663868,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663869,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663869,15643,T3,dropdown_reducer,[{'21': 5}],3.4.4
47663869,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663869,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663871,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 5}],3.4.4
47663871,15643,T3,dropdown_reducer,[{'23': 5}],3.4.4
47663871,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663871,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663872,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 5}],3.4.4
47663872,15643,T3,dropdown_reducer,[{'23': 5}],3.4.4
47663872,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663872,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663874,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 4}],3.4.4
47663874,15643,T3,dropdown_reducer,[{'19': 4}],3.4.4
47663874,15643,T4,dropdown_reducer,[{'3': 4}],3.4.4
47663874,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663875,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663875,15643,T3,dropdown_reducer,[{'29': 5}],3.4.4
47663875,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47663875,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663877,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663877,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47663877,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663877,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663878,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663878,15643,T3,dropdown_reducer,[{'13': 5}],3.4.4
47663878,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47663878,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663880,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47663880,15643,T3,dropdown_reducer,[{'31': 3}],3.4.4
47663880,15643,T4,dropdown_reducer,[{'12': 3}],3.4.4
47663880,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47663881,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663881,15643,T3,dropdown_reducer,[{'24': 4}],3.4.4
47663881,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47663881,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663882,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'None': 1}]",3.4.4
47663882,15643,T3,dropdown_reducer,[{'17': 6}],3.4.4
47663882,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47663882,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663884,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663884,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47663884,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47663884,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663887,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663887,15643,T3,dropdown_reducer,[{'10': 6}],3.4.4
47663887,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47663887,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663889,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663889,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47663889,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47663889,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663890,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663890,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47663890,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47663890,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663893,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663893,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47663893,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47663893,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663895,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663895,15643,T3,dropdown_reducer,[{'26': 5}],3.4.4
47663895,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663895,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663897,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663897,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47663897,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663897,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663899,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663899,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47663899,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663899,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663901,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663901,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47663901,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663901,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663902,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663902,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47663902,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663902,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663904,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663904,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47663904,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47663904,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663906,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663906,15643,T3,dropdown_reducer,[{'29': 6}],3.4.4
47663906,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47663906,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663907,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47663907,15643,T3,dropdown_reducer,[{'22': 3}],3.4.4
47663907,15643,T4,dropdown_reducer,[{'10': 3}],3.4.4
47663907,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47663909,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47663909,15643,T3,dropdown_reducer,[{'15': 3}],3.4.4
47663909,15643,T4,dropdown_reducer,[{'10': 3}],3.4.4
47663909,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47663910,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 6, 'None': 1}]",3.4.4
47663910,15643,T3,dropdown_reducer,[{'15': 7}],3.4.4
47663910,15643,T4,dropdown_reducer,[{'10': 7}],3.4.4
47663910,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663912,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663912,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47663912,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47663912,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663913,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663913,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47663913,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47663913,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663915,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1, 'the-november-forecast': 1}]",3.4.4
47663915,15643,T3,dropdown_reducer,[{'17': 6}],3.4.4
47663915,15643,T4,dropdown_reducer,[{'9': 6}],3.4.4
47663915,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663916,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663916,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47663916,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47663916,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663918,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663918,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47663918,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47663918,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663919,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 7, 'None': 1}]",3.4.4
47663919,15643,T3,dropdown_reducer,[{'3': 8}],3.4.4
47663919,15643,T4,dropdown_reducer,[{'12': 8}],3.4.4
47663919,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47663921,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663921,15643,T3,dropdown_reducer,[{'26': 6}],3.4.4
47663921,15643,T4,dropdown_reducer,[{'11': 6}],3.4.4
47663921,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663923,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47663923,15643,T3,dropdown_reducer,[{'29': 4}],3.4.4
47663923,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47663923,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663924,15643,T1,dropdown_reducer,"[{'None': 1, 'cd638da74b4e3': 1, '5bd2fbcf507d4': 5}]",3.4.4
47663924,15643,T3,dropdown_reducer,[{'29': 7}],3.4.4
47663924,15643,T4,dropdown_reducer,[{'10': 7}],3.4.4
47663924,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663926,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663926,15643,T3,dropdown_reducer,[{'22': 5}],3.4.4
47663926,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47663926,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663927,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663927,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47663927,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47663927,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663929,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663929,15643,T3,dropdown_reducer,[{'1': 4}],3.4.4
47663929,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47663929,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663930,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'catholics-and-texans': 1}]",3.4.4
47663930,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47663930,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47663930,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663932,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'so-horoscope': 1}]",3.4.4
47663932,15643,T3,dropdown_reducer,[{'17': 6}],3.4.4
47663932,15643,T4,dropdown_reducer,[{'9': 6}],3.4.4
47663932,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663933,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663933,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47663933,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47663933,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663935,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663935,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47663935,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47663935,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663936,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663936,15643,T3,dropdown_reducer,[{'6': 5}],3.4.4
47663936,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47663936,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663937,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663937,15643,T3,dropdown_reducer,[{'30': 4}],3.4.4
47663937,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47663937,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663939,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47663939,15643,T3,dropdown_reducer,[{'23': 7}],3.4.4
47663939,15643,T4,dropdown_reducer,[{'7': 7}],3.4.4
47663939,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663940,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'it-s-jimmy-s-game': 1}]",3.4.4
47663940,15643,T3,dropdown_reducer,[{'16': 5}],3.4.4
47663940,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47663940,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663941,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663941,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47663941,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47663941,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663942,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663942,15643,T3,dropdown_reducer,[{'25': 4}],3.4.4
47663942,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47663942,15643,T8,dropdown_reducer,"[{'9a8e01acfe16e': 3, 'p': 1}]",3.4.4
47663944,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663944,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47663944,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47663944,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663945,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663945,15643,T3,dropdown_reducer,[{'18': 4}],3.4.4
47663945,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47663945,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663947,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47663947,15643,T3,dropdown_reducer,[{'18': 7}],3.4.4
47663947,15643,T4,dropdown_reducer,[{'6': 7}],3.4.4
47663947,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663948,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663948,15643,T3,dropdown_reducer,[{'11': 5}],3.4.4
47663948,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47663948,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663950,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663950,15643,T3,dropdown_reducer,[{'21': 6}],3.4.4
47663950,15643,T4,dropdown_reducer,[{'5': 6}],3.4.4
47663950,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663951,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663951,15643,T3,dropdown_reducer,[{'21': 5}],3.4.4
47663951,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663951,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663953,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663953,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47663953,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663953,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663954,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663954,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47663954,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47663954,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663956,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663956,15643,T3,dropdown_reducer,[{'14': 4}],3.4.4
47663956,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47663956,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663957,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47663957,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47663957,15643,T4,dropdown_reducer,[{'3': 4}],3.4.4
47663957,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663959,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663959,15643,T3,dropdown_reducer,[{'26': 5}],3.4.4
47663959,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47663959,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663960,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663960,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47663960,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47663960,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663962,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 2}],3.4.4
47663962,15643,T3,dropdown_reducer,[{'12': 2}],3.4.4
47663962,15643,T4,dropdown_reducer,[{'2': 2}],3.4.4
47663962,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 2}],3.4.4
47663963,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663963,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47663963,15643,T4,dropdown_reducer,[{'2': 4}],3.4.4
47663963,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663964,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663964,15643,T3,dropdown_reducer,[{'29': 4}],3.4.4
47663964,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663964,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663965,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'the-beanpot': 1}]",3.4.4
47663965,15643,T3,dropdown_reducer,[{'22': 4}],3.4.4
47663965,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663965,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663967,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, 'None': 1, 'cd638da74b4e3': 1}]",3.4.4
47663967,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47663967,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663967,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663970,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47663970,15643,T3,dropdown_reducer,[{'8': 6}],3.4.4
47663970,15643,T4,dropdown_reducer,[{'1': 6}],3.4.4
47663970,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663971,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 4}]",3.4.4
47663971,15643,T3,dropdown_reducer,[{'1': 5}],3.4.4
47663971,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
